,recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion
52879,6,"386,07",1,0,Rural,1,Multichannel,Discount,1
52880,7,"167,19",0,1,Urban,0,Web,Buy One Get One,1
52881,2,"446,97",0,1,Urban,1,Phone,Discount,0
52882,5,"385,13",1,1,Surburban,0,Multichannel,No Offer,0
52883,10,"310,07",0,1,Surburban,1,Web,Discount,0
52884,1,"75,64",1,0,Surburban,1,Web,No Offer,0
52885,1,"194,65",1,0,Surburban,0,Web,Discount,0
52886,5,"111,99",1,0,Urban,1,Web,Buy One Get One,0
52887,7,"29,99",0,1,Surburban,1,Phone,No Offer,0
52888,5,"41,64",0,1,Urban,1,Web,Buy One Get One,0
52889,6,"131,39",1,0,Rural,0,Phone,Discount,1
52890,3,"193,3",0,1,Surburban,0,Web,Buy One Get One,1
52891,7,"101,15",1,0,Urban,1,Web,No Offer,0
52892,4,"540,98",0,1,Urban,1,Multichannel,Discount,0
52893,8,"35,46",1,0,Urban,1,Web,Discount,0
52894,3,"35,09",0,1,Urban,1,Phone,No Offer,0
52895,9,"61,12",0,1,Urban,0,Web,Buy One Get One,0
52896,2,"454,55",0,1,Urban,0,Phone,Buy One Get One,0
52897,5,"487,23",1,1,Urban,0,Phone,Discount,0
52898,1,"186,68",1,0,Rural,0,Phone,No Offer,0
52899,11,"36,93",1,0,Urban,1,Phone,Discount,0
52900,1,"1072,3",1,1,Urban,1,Multichannel,Discount,0
52901,12,"38,9",0,1,Surburban,1,Web,Discount,0
52902,11,"132,17",0,1,Surburban,0,Phone,No Offer,0
52903,1,"118,28",0,1,Surburban,0,Phone,No Offer,0
52904,11,"29,99",1,0,Urban,1,Phone,Buy One Get One,0
52905,1,"172,31",0,1,Surburban,1,Web,Buy One Get One,1
52906,1,"812,48",1,0,Urban,1,Multichannel,Buy One Get One,0
52907,2,"29,99",0,1,Urban,1,Web,Discount,0
52908,2,"741,09",0,1,Surburban,1,Multichannel,Buy One Get One,0
52909,12,"52,88",1,0,Surburban,1,Phone,No Offer,0
52910,1,"559,28",1,1,Surburban,1,Web,Buy One Get One,0
52911,7,"131,11",1,0,Surburban,1,Phone,No Offer,0
52912,10,"197,71",1,0,Surburban,0,Web,Discount,0
52913,2,"51,06",0,1,Urban,0,Phone,No Offer,0
52914,1,"148,1",0,1,Surburban,0,Phone,Buy One Get One,0
52915,8,"363,32",1,0,Surburban,0,Phone,Buy One Get One,0
52916,6,"278,89",1,1,Surburban,1,Phone,Buy One Get One,0
52917,7,"75,07",1,0,Urban,1,Phone,No Offer,0
52918,6,"384,55",1,0,Surburban,0,Web,Discount,1
52919,3,"29,99",0,1,Surburban,1,Phone,Buy One Get One,0
52920,6,"207,58",1,0,Urban,1,Web,Discount,0
52921,9,"464,45",1,0,Surburban,1,Web,No Offer,0
52922,2,"865,17",1,0,Urban,1,Web,Discount,0
52923,5,"29,99",0,1,Urban,0,Phone,Discount,0
52924,8,"54,47",0,1,Urban,1,Phone,Discount,0
52925,11,"254,47",1,0,Surburban,0,Web,No Offer,0
52926,4,"1210,01",1,1,Urban,1,Web,Discount,0
52927,9,"31,46",0,1,Urban,1,Web,No Offer,0
52928,7,"461,81",0,1,Urban,0,Multichannel,No Offer,0
52929,2,"130,58",0,1,Urban,0,Phone,Discount,0
52930,4,"309,91",1,1,Surburban,0,Phone,Buy One Get One,0
52931,4,"375,22",0,1,Rural,1,Multichannel,No Offer,0
52932,10,"67,94",0,1,Rural,0,Web,No Offer,0
52933,12,"53,84",0,1,Rural,0,Phone,Discount,0
52934,8,"496,29",0,1,Rural,0,Multichannel,Discount,0
52935,2,"93,28",0,1,Urban,1,Phone,Buy One Get One,1
52936,9,"126,76",0,1,Urban,1,Phone,No Offer,0
52937,3,"527,18",0,1,Urban,1,Multichannel,Discount,0
52938,2,"29,99",0,1,Rural,1,Web,Buy One Get One,0
52939,3,"29,99",1,0,Surburban,1,Web,Buy One Get One,0
52940,7,"656,61",1,1,Surburban,1,Web,No Offer,1
52941,11,"181,8",1,0,Urban,0,Web,Discount,0
52942,9,"96,91",0,1,Surburban,0,Web,Discount,0
52943,10,"55,62",1,0,Urban,1,Web,Buy One Get One,0
52944,9,"538,46",0,1,Urban,1,Multichannel,Discount,0
52945,1,"95,09",1,0,Urban,0,Phone,No Offer,0
52946,10,"29,99",0,1,Rural,0,Web,Discount,0
52947,9,"182,21",1,0,Surburban,0,Web,Buy One Get One,0
52948,11,"107,1",1,0,Surburban,0,Web,Buy One Get One,0
52949,5,"640,93",1,0,Urban,1,Phone,Buy One Get One,0
52950,2,"410,02",1,0,Surburban,0,Web,Buy One Get One,0
52951,1,"72,04",0,1,Surburban,0,Web,Buy One Get One,1
52952,4,"359,93",1,0,Surburban,0,Phone,No Offer,0
52953,5,"48,88",1,0,Surburban,1,Phone,No Offer,0
52954,2,"352,86",1,1,Surburban,1,Phone,No Offer,0
52955,12,"75,67",0,1,Surburban,0,Phone,No Offer,0
52956,6,"101,19",0,1,Urban,1,Phone,Discount,0
52957,9,"43,13",0,1,Surburban,1,Phone,No Offer,0
52958,7,"116,99",1,0,Urban,0,Phone,Buy One Get One,0
52959,2,"187,86",0,1,Surburban,1,Phone,Buy One Get One,0
52960,7,"162,82",0,1,Urban,1,Phone,Buy One Get One,1
52961,2,"352,37",0,1,Surburban,0,Multichannel,Buy One Get One,0
52962,11,"90,98",0,1,Urban,0,Web,Buy One Get One,0
52963,5,"164,18",1,0,Urban,1,Phone,Buy One Get One,0
52964,6,"316,45",0,1,Rural,0,Phone,Buy One Get One,0
52965,5,"95,97",1,0,Urban,0,Phone,Discount,0
52966,2,"407,91",1,1,Surburban,0,Web,No Offer,1
52967,1,"189,23",1,0,Surburban,1,Web,Buy One Get One,0
52968,3,"29,99",1,0,Urban,0,Web,Discount,1
52969,11,"324,28",1,0,Surburban,1,Web,Discount,0
52970,4,"644,69",0,1,Rural,1,Phone,Buy One Get One,0
52971,6,"720,96",1,1,Surburban,1,Phone,No Offer,0
52972,2,"903,82",1,1,Urban,1,Web,No Offer,0
52973,2,"1370,01",1,0,Rural,1,Multichannel,Buy One Get One,0
52974,11,"328,08",0,1,Urban,0,Web,Discount,0
52975,4,"437,67",1,0,Surburban,1,Multichannel,Discount,1
52976,2,"441,05",1,0,Surburban,0,Web,Discount,0
52977,6,"120,13",1,0,Rural,0,Phone,No Offer,0
52978,4,"84,78",0,1,Rural,0,Web,Buy One Get One,1
52979,1,"54,57",1,0,Urban,1,Phone,Buy One Get One,0
52980,1,"166,27",0,1,Urban,0,Phone,Buy One Get One,1
52981,2,"988,76",1,1,Surburban,1,Multichannel,No Offer,1
52982,10,"29,99",1,0,Urban,0,Web,Buy One Get One,0
52983,2,"548,18",1,0,Surburban,1,Web,No Offer,0
52984,3,"681,3",1,0,Surburban,1,Web,Discount,0
52985,2,"156,64",0,1,Urban,0,Web,Discount,0
52986,8,"250,1",0,1,Surburban,1,Web,No Offer,0
52987,1,"422,24",1,0,Urban,0,Phone,No Offer,0
52988,4,"29,99",1,0,Urban,1,Web,Buy One Get One,1
52989,3,"311,33",1,0,Surburban,0,Multichannel,Discount,0
52990,4,"478,61",0,1,Surburban,0,Multichannel,Buy One Get One,0
52991,3,"273,14",1,0,Surburban,0,Multichannel,Discount,0
52992,1,"187,23",0,1,Urban,0,Phone,Buy One Get One,0
52993,10,"258,0",1,0,Urban,1,Web,Buy One Get One,0
52994,1,"1068,6",1,0,Surburban,1,Multichannel,Buy One Get One,0
52995,11,"127,81",1,0,Urban,1,Web,Buy One Get One,0
52996,2,"93,6",0,1,Urban,0,Phone,Discount,0
52997,2,"509,37",0,1,Urban,1,Phone,Discount,0
52998,5,"437,01",1,1,Rural,1,Web,Discount,1
52999,6,"542,99",1,0,Urban,1,Web,Buy One Get One,1
53000,6,"441,92",1,1,Rural,0,Phone,Buy One Get One,0
53001,12,"70,59",1,0,Urban,0,Web,Buy One Get One,0
53002,4,"93,79",1,0,Surburban,0,Phone,Buy One Get One,0
53003,6,"29,99",1,0,Rural,1,Phone,Buy One Get One,0
53004,7,"123,27",0,1,Surburban,0,Phone,Buy One Get One,0
53005,3,"92,83",1,0,Surburban,0,Phone,No Offer,0
53006,1,"634,9",0,1,Surburban,1,Multichannel,No Offer,0
53007,10,"29,99",1,0,Urban,1,Phone,Discount,0
53008,7,"676,25",0,1,Urban,1,Web,Discount,0
53009,4,"29,99",1,0,Surburban,1,Phone,No Offer,0
53010,7,"81,86",0,1,Surburban,1,Phone,No Offer,0
53011,9,"261,73",1,1,Surburban,0,Web,Discount,0
53012,12,"44,17",1,0,Surburban,0,Phone,Buy One Get One,1
53013,1,"256,4",1,0,Urban,0,Phone,No Offer,0
53014,1,"775,76",1,1,Surburban,1,Phone,Discount,0
53015,12,"193,65",0,1,Urban,0,Phone,Buy One Get One,0
53016,2,"45,09",1,0,Urban,0,Phone,Discount,0
53017,11,"42,04",0,1,Surburban,1,Phone,No Offer,0
53018,9,"281,79",0,1,Surburban,1,Multichannel,No Offer,0
53019,7,"196,02",0,1,Urban,0,Web,No Offer,0
53020,12,"646,8",0,1,Surburban,1,Web,Buy One Get One,0
53021,11,"29,99",1,0,Urban,1,Web,Buy One Get One,0
53022,4,"736,32",1,0,Urban,1,Phone,Buy One Get One,0
53023,10,"172,01",1,0,Urban,1,Web,Discount,0
53024,10,"29,99",0,1,Surburban,0,Phone,No Offer,0
53025,9,"122,52",1,0,Surburban,1,Phone,Buy One Get One,0
53026,1,"75,7",0,1,Urban,1,Phone,Buy One Get One,0
53027,9,"544,27",0,1,Urban,1,Phone,Buy One Get One,0
53028,1,"240,87",1,0,Surburban,0,Web,Discount,0
53029,7,"595,45",1,0,Urban,1,Web,No Offer,0
53030,9,"265,4",1,0,Surburban,0,Web,Discount,1
53031,12,"331,31",0,1,Rural,0,Phone,Buy One Get One,0
53032,10,"408,31",0,1,Urban,0,Web,No Offer,0
53033,1,"203,06",1,0,Urban,1,Web,Buy One Get One,0
53034,8,"74,19",1,0,Urban,0,Web,Buy One Get One,0
53035,1,"92,39",1,0,Rural,1,Web,Buy One Get One,1
53036,5,"29,99",0,1,Surburban,1,Web,Discount,0
53037,4,"185,36",0,1,Rural,1,Web,No Offer,0
53038,3,"356,21",1,0,Urban,1,Web,Buy One Get One,0
53039,5,"139,46",1,0,Surburban,1,Phone,No Offer,0
53040,2,"259,12",1,0,Surburban,1,Multichannel,Buy One Get One,0
53041,8,"29,99",0,1,Surburban,0,Phone,Discount,0
53042,7,"57,2",0,1,Urban,1,Web,Discount,0
53043,5,"29,99",0,1,Urban,1,Web,Buy One Get One,1
53044,9,"240,86",1,1,Surburban,1,Multichannel,Discount,0
53045,8,"138,97",0,1,Urban,0,Web,Discount,0
53046,1,"800,95",1,1,Surburban,1,Multichannel,Discount,0
53047,9,"364,46",1,0,Surburban,0,Multichannel,No Offer,0
53048,1,"340,98",1,0,Urban,0,Web,Buy One Get One,0
53049,2,"272,47",1,0,Surburban,0,Phone,No Offer,1
53050,10,"264,55",1,1,Surburban,0,Web,No Offer,0
53051,2,"258,27",1,0,Surburban,1,Web,Discount,0
53052,4,"756,18",1,1,Urban,1,Phone,Discount,0
53053,10,"29,99",1,0,Surburban,1,Web,Buy One Get One,0
53054,9,"143,39",0,1,Surburban,0,Phone,Discount,0
53055,12,"223,86",1,1,Surburban,0,Phone,Discount,1
53056,6,"193,88",1,0,Urban,1,Web,Discount,0
53057,9,"250,5",1,1,Urban,0,Phone,Buy One Get One,0
53058,2,"445,29",0,1,Surburban,0,Phone,No Offer,0
53059,10,"145,75",1,0,Rural,0,Phone,Discount,0
53060,5,"1009,71",1,1,Urban,1,Multichannel,Buy One Get One,0
53061,5,"29,99",1,0,Rural,0,Phone,Buy One Get One,0
53062,9,"208,97",0,1,Urban,0,Web,Buy One Get One,0
53063,7,"198,29",1,0,Surburban,1,Web,Discount,0
53064,4,"42,39",0,1,Surburban,1,Web,No Offer,0
53065,9,"76,72",0,1,Surburban,1,Web,Discount,0
53066,2,"135,79",1,0,Urban,1,Phone,Discount,0
53067,5,"121,28",0,1,Urban,1,Web,No Offer,0
53068,9,"29,99",1,0,Surburban,0,Web,Buy One Get One,0
53069,4,"170,07",0,1,Rural,0,Phone,Discount,0
53070,10,"63,59",0,1,Urban,0,Web,No Offer,0
53071,5,"271,62",0,1,Urban,0,Multichannel,Buy One Get One,0
53072,12,"407,79",1,0,Surburban,0,Web,No Offer,0
53073,12,"183,56",0,1,Surburban,0,Web,No Offer,0
53074,10,"144,18",0,1,Urban,1,Phone,Buy One Get One,0
53075,6,"63,85",1,0,Surburban,1,Web,Discount,0
53076,5,"226,1",1,0,Urban,0,Web,Buy One Get One,0
53077,1,"531,61",0,1,Surburban,1,Web,Buy One Get One,1
53078,5,"246,56",1,1,Surburban,0,Web,Discount,0
53079,5,"45,23",0,1,Rural,1,Web,No Offer,0
53080,2,"86,74",0,1,Surburban,0,Phone,No Offer,0
53081,9,"487,68",1,0,Surburban,0,Phone,Discount,0
53082,5,"242,86",1,1,Surburban,0,Multichannel,Buy One Get One,0
53083,10,"42,57",1,0,Rural,1,Web,Buy One Get One,0
53084,1,"611,54",0,1,Urban,1,Multichannel,No Offer,0
53085,7,"50,29",1,0,Urban,0,Phone,No Offer,0
53086,1,"424,15",0,1,Rural,0,Multichannel,Discount,0
53087,10,"677,93",1,0,Surburban,1,Web,Buy One Get One,1
53088,1,"29,99",1,0,Surburban,0,Web,Discount,1
53089,3,"166,92",1,0,Urban,0,Web,Buy One Get One,0
53090,6,"29,99",1,0,Surburban,0,Phone,Buy One Get One,0
53091,9,"29,99",0,1,Urban,1,Phone,Discount,0
53092,5,"53,26",0,1,Rural,0,Web,Discount,0
53093,6,"299,82",0,1,Rural,0,Web,Buy One Get One,0
53094,9,"64,77",1,0,Surburban,1,Web,Buy One Get One,0
53095,8,"533,13",1,1,Urban,1,Multichannel,Discount,0
53096,9,"33,6",1,0,Urban,1,Phone,Buy One Get One,0
53097,6,"242,09",1,1,Urban,0,Web,Buy One Get One,0
53098,10,"225,77",1,0,Urban,0,Phone,Buy One Get One,0
53099,10,"73,21",1,0,Rural,0,Phone,Discount,0
53100,9,"514,13",1,0,Urban,1,Multichannel,Buy One Get One,0
53101,2,"432,47",0,1,Surburban,1,Multichannel,Discount,0
53102,7,"98,03",0,1,Surburban,1,Web,No Offer,0
53103,1,"82,81",0,1,Surburban,0,Phone,No Offer,0
53104,11,"125,0",0,1,Surburban,0,Web,No Offer,0
53105,3,"969,44",0,1,Surburban,1,Multichannel,No Offer,0
53106,9,"29,99",0,1,Urban,0,Phone,Buy One Get One,0
53107,10,"379,46",0,1,Urban,0,Phone,Buy One Get One,0
53108,2,"258,85",0,1,Urban,0,Phone,No Offer,0
53109,2,"809,31",1,1,Surburban,1,Multichannel,Buy One Get One,0
53110,3,"106,62",0,1,Surburban,0,Web,No Offer,0
53111,1,"398,85",1,1,Surburban,0,Multichannel,Buy One Get One,0
53112,4,"200,11",1,0,Urban,0,Web,No Offer,0
53113,9,"82,55",1,0,Urban,0,Phone,Buy One Get One,0
53114,7,"143,84",1,0,Urban,1,Web,Buy One Get One,0
53115,11,"409,1",1,1,Urban,0,Phone,Buy One Get One,1
53116,9,"106,74",1,0,Surburban,1,Web,Buy One Get One,0
53117,6,"86,81",1,0,Surburban,1,Web,Discount,0
53118,1,"29,99",0,1,Urban,0,Web,No Offer,0
53119,8,"146,05",0,1,Urban,1,Phone,Discount,0
53120,4,"303,38",1,0,Surburban,0,Phone,Discount,0
53121,4,"40,03",1,0,Urban,1,Web,No Offer,0
53122,1,"448,26",1,1,Urban,0,Phone,No Offer,0
53123,3,"462,79",1,0,Surburban,0,Web,Buy One Get One,0
53124,2,"209,77",1,1,Rural,0,Web,No Offer,1
53125,6,"599,72",0,1,Urban,1,Web,Discount,1
53126,8,"272,89",1,0,Urban,0,Web,Discount,0
53127,11,"374,5",1,1,Urban,0,Phone,No Offer,0
53128,3,"30,67",0,1,Rural,1,Web,No Offer,0
53129,8,"29,99",1,0,Surburban,1,Web,Buy One Get One,0
53130,7,"29,99",1,0,Surburban,1,Web,No Offer,0
53131,4,"116,23",0,1,Surburban,1,Web,Buy One Get One,1
53132,7,"374,35",1,0,Urban,0,Web,Buy One Get One,0
53133,3,"39,11",0,1,Urban,0,Web,Buy One Get One,0
53134,2,"484,43",1,1,Rural,0,Multichannel,Buy One Get One,0
53135,9,"462,63",1,0,Surburban,0,Web,No Offer,0
53136,3,"603,58",1,1,Surburban,1,Phone,No Offer,0
53137,7,"135,12",1,0,Surburban,1,Phone,Buy One Get One,0
53138,4,"86,91",0,1,Urban,0,Phone,No Offer,1
53139,9,"267,42",0,1,Urban,0,Phone,Discount,1
53140,2,"439,87",1,1,Urban,0,Phone,No Offer,0
53141,6,"240,67",1,1,Surburban,0,Phone,No Offer,0
53142,3,"224,6",1,0,Surburban,0,Multichannel,Buy One Get One,0
53143,6,"29,99",1,0,Urban,1,Phone,Discount,0
53144,7,"29,99",0,1,Urban,0,Phone,No Offer,1
53145,4,"177,31",0,1,Rural,0,Phone,Buy One Get One,0
53146,7,"29,99",1,0,Urban,1,Web,No Offer,0
53147,1,"29,99",1,0,Urban,1,Phone,Discount,0
53148,4,"29,99",0,1,Surburban,0,Web,No Offer,0
53149,10,"415,18",0,1,Surburban,1,Multichannel,Discount,0
53150,10,"260,87",1,1,Urban,1,Phone,Discount,0
53151,3,"402,66",0,1,Surburban,0,Web,Buy One Get One,0
53152,10,"130,79",1,0,Surburban,1,Web,No Offer,0
53153,1,"313,57",1,1,Surburban,1,Web,No Offer,1
53154,7,"46,72",0,1,Surburban,0,Phone,No Offer,0
53155,10,"112,41",0,1,Rural,0,Phone,Discount,1
53156,3,"29,99",0,1,Urban,1,Web,No Offer,0
53157,1,"1072,84",1,1,Surburban,1,Multichannel,Buy One Get One,0
53158,2,"469,4",0,1,Urban,0,Web,Discount,0
53159,7,"463,8",1,0,Rural,1,Multichannel,Buy One Get One,0
53160,6,"51,39",0,1,Urban,1,Web,Discount,0
53161,5,"171,13",0,1,Urban,0,Phone,Buy One Get One,0
53162,9,"395,42",0,1,Surburban,0,Multichannel,Buy One Get One,0
53163,3,"106,56",0,1,Surburban,1,Web,Discount,0
53164,4,"29,99",0,1,Surburban,0,Web,No Offer,0
53165,4,"240,8",0,1,Rural,0,Web,Discount,0
53166,7,"29,99",1,0,Surburban,0,Web,Buy One Get One,0
53167,10,"127,19",1,0,Urban,1,Web,Buy One Get One,0
53168,10,"79,25",0,1,Urban,0,Web,Discount,0
53169,10,"29,99",1,0,Urban,1,Web,No Offer,0
53170,10,"625,45",1,0,Surburban,1,Multichannel,Discount,0
53171,4,"970,65",1,0,Rural,1,Phone,Buy One Get One,0
53172,12,"29,99",0,1,Urban,0,Web,No Offer,0
53173,2,"101,88",1,0,Urban,1,Web,No Offer,0
53174,4,"42,62",1,0,Urban,1,Phone,Discount,1
53175,2,"451,51",1,0,Urban,0,Web,Discount,0
53176,1,"34,83",1,0,Urban,1,Phone,Discount,0
53177,3,"316,5",0,1,Surburban,1,Phone,Discount,0
53178,1,"248,16",0,1,Surburban,1,Web,Discount,1
53179,3,"58,03",1,0,Urban,1,Web,No Offer,0
53180,9,"120,31",0,1,Urban,1,Phone,Buy One Get One,0
53181,8,"121,56",0,1,Surburban,0,Web,No Offer,0
53182,4,"190,76",1,0,Surburban,1,Phone,No Offer,0
53183,6,"577,05",1,0,Surburban,1,Multichannel,Discount,0
53184,7,"128,77",0,1,Urban,0,Web,No Offer,0
53185,4,"35,45",0,1,Urban,1,Phone,Buy One Get One,0
53186,4,"327,51",1,0,Urban,1,Phone,No Offer,0
53187,2,"222,31",1,0,Urban,0,Web,No Offer,0
53188,10,"58,29",1,0,Surburban,1,Phone,Discount,0
53189,5,"328,82",0,1,Urban,0,Phone,Buy One Get One,0
53190,9,"198,74",0,1,Urban,0,Web,Buy One Get One,0
53191,1,"498,35",1,0,Surburban,0,Web,Buy One Get One,0
53192,1,"295,19",0,1,Urban,1,Web,No Offer,0
53193,4,"99,18",1,0,Urban,1,Web,Discount,0
53194,9,"466,72",0,1,Surburban,0,Phone,Discount,0
53195,7,"29,99",1,0,Rural,0,Phone,Buy One Get One,0
53196,1,"307,32",0,1,Surburban,0,Phone,No Offer,0
53197,2,"325,2",1,1,Urban,0,Web,Discount,0
53198,1,"299,58",1,1,Surburban,0,Phone,No Offer,0
53199,2,"46,32",0,1,Surburban,0,Phone,Buy One Get One,0
53200,1,"99,77",1,0,Surburban,1,Phone,No Offer,0
53201,9,"63,58",0,1,Surburban,0,Web,No Offer,0
53202,9,"359,69",1,0,Urban,0,Phone,No Offer,1
53203,10,"78,55",1,0,Surburban,1,Web,No Offer,0
53204,1,"29,99",0,1,Surburban,1,Web,Buy One Get One,0
53205,11,"211,35",1,0,Rural,1,Web,Buy One Get One,0
53206,11,"60,12",1,0,Urban,1,Web,Buy One Get One,0
53207,8,"165,03",0,1,Urban,0,Web,No Offer,0
53208,2,"562,6",0,1,Urban,1,Web,No Offer,0
53209,1,"51,24",0,1,Surburban,1,Web,Discount,0
53210,7,"29,99",0,1,Urban,0,Web,Buy One Get One,0
53211,4,"68,82",0,1,Urban,0,Phone,Buy One Get One,1
53212,6,"29,99",0,1,Urban,0,Web,No Offer,0
53213,3,"619,54",0,1,Surburban,1,Phone,Discount,0
53214,10,"48,23",1,0,Surburban,1,Phone,Buy One Get One,0
53215,2,"737,64",1,1,Urban,1,Multichannel,Discount,0
53216,2,"434,29",1,0,Urban,0,Phone,Discount,0
53217,3,"562,09",0,1,Surburban,1,Multichannel,Buy One Get One,0
53218,2,"489,63",0,1,Rural,0,Web,Discount,0
53219,1,"453,49",1,1,Rural,0,Multichannel,Buy One Get One,0
53220,1,"495,64",1,0,Urban,1,Web,No Offer,0
53221,7,"41,93",0,1,Surburban,1,Web,Discount,1
53222,11,"29,99",1,0,Urban,1,Web,No Offer,0
53223,2,"221,33",1,0,Urban,1,Web,No Offer,0
53224,9,"135,99",0,1,Surburban,1,Web,Buy One Get One,0
53225,10,"190,75",0,1,Urban,0,Phone,Discount,0
53226,2,"379,62",1,0,Surburban,0,Phone,No Offer,0
53227,2,"93,55",0,1,Surburban,1,Web,No Offer,0
53228,3,"145,73",1,0,Surburban,1,Web,Discount,0
53229,6,"148,94",1,0,Surburban,1,Phone,No Offer,0
53230,6,"829,57",0,1,Surburban,1,Phone,Discount,0
53231,7,"293,38",1,0,Surburban,0,Web,Buy One Get One,0
53232,5,"245,21",1,0,Urban,0,Phone,Discount,0
53233,10,"350,74",0,1,Surburban,0,Web,Discount,0
53234,3,"138,47",0,1,Urban,0,Web,Buy One Get One,0
53235,6,"372,8",1,1,Rural,0,Web,Discount,0
53236,12,"40,52",0,1,Rural,0,Phone,No Offer,0
53237,10,"101,23",0,1,Surburban,1,Phone,Discount,0
53238,6,"390,46",1,0,Surburban,0,Phone,No Offer,0
53239,6,"149,69",1,0,Surburban,0,Web,Discount,0
53240,7,"160,34",0,1,Urban,0,Phone,No Offer,0
53241,2,"477,46",1,0,Urban,0,Web,No Offer,0
53242,5,"324,09",1,0,Urban,1,Multichannel,No Offer,0
53243,9,"54,24",1,0,Surburban,0,Phone,Discount,1
53244,11,"29,99",0,1,Rural,0,Phone,No Offer,0
53245,8,"130,71",0,1,Urban,0,Phone,No Offer,0
53246,12,"89,33",0,1,Rural,1,Phone,No Offer,0
53247,3,"104,25",0,1,Urban,1,Web,Buy One Get One,0
53248,9,"139,64",0,1,Urban,1,Web,Discount,0
53249,9,"118,59",1,0,Urban,0,Web,No Offer,0
53250,10,"29,99",0,1,Rural,1,Web,Discount,1
53251,3,"205,68",0,1,Rural,1,Web,Buy One Get One,0
53252,12,"296,68",0,1,Rural,0,Multichannel,No Offer,0
53253,2,"618,77",1,1,Urban,1,Multichannel,Buy One Get One,0
53254,12,"119,23",0,1,Rural,0,Web,Discount,0
53255,6,"95,1",0,1,Surburban,0,Web,No Offer,0
53256,1,"584,87",0,1,Urban,1,Web,No Offer,0
53257,6,"532,51",0,1,Surburban,1,Multichannel,Buy One Get One,0
53258,2,"66,32",1,0,Surburban,0,Web,Discount,0
53259,1,"106,62",1,0,Rural,1,Phone,No Offer,0
53260,1,"145,34",1,0,Surburban,0,Phone,No Offer,0
53261,2,"215,97",0,1,Surburban,0,Phone,No Offer,1
53262,11,"75,44",0,1,Surburban,1,Web,Discount,0
53263,1,"608,94",0,1,Surburban,1,Multichannel,Discount,0
53264,5,"735,02",1,1,Surburban,1,Web,Buy One Get One,0
53265,3,"586,2",0,1,Urban,1,Phone,No Offer,0
53266,1,"353,9",0,1,Surburban,1,Phone,Discount,0
53267,5,"53,54",1,0,Surburban,0,Web,Buy One Get One,0
53268,5,"171,59",0,1,Rural,0,Web,Buy One Get One,0
53269,10,"234,29",0,1,Urban,0,Web,Discount,0
53270,3,"412,79",1,1,Surburban,0,Multichannel,Buy One Get One,0
53271,7,"603,55",1,1,Surburban,1,Multichannel,Buy One Get One,0
53272,3,"29,99",0,1,Surburban,0,Phone,No Offer,0
53273,10,"49,29",1,0,Rural,1,Phone,No Offer,0
53274,10,"486,08",1,0,Urban,1,Multichannel,Buy One Get One,0
53275,9,"29,99",0,1,Rural,0,Web,Discount,0
53276,5,"360,34",0,1,Surburban,0,Web,Buy One Get One,0
53277,6,"517,14",1,1,Surburban,1,Web,Discount,0
53278,10,"111,88",1,0,Rural,0,Web,Discount,0
53279,1,"644,18",1,1,Surburban,1,Web,Discount,1
53280,6,"110,87",0,1,Urban,1,Web,Buy One Get One,0
53281,2,"29,99",1,0,Rural,1,Phone,No Offer,0
53282,11,"445,28",1,1,Surburban,1,Phone,Discount,0
53283,9,"71,2",1,0,Urban,1,Phone,Discount,0
53284,2,"1563,21",0,1,Urban,1,Phone,No Offer,0
53285,9,"197,19",1,0,Urban,0,Web,Discount,0
53286,1,"71,63",1,0,Rural,1,Phone,Buy One Get One,1
53287,10,"77,08",0,1,Surburban,0,Web,No Offer,0
53288,10,"29,99",0,1,Surburban,1,Phone,Discount,0
53289,4,"91,72",0,1,Urban,0,Web,No Offer,0
53290,2,"375,52",0,1,Surburban,0,Phone,No Offer,0
53291,3,"44,11",0,1,Surburban,1,Phone,Discount,0
53292,10,"141,15",1,0,Surburban,1,Phone,Buy One Get One,0
53293,1,"355,5",1,1,Urban,1,Phone,Discount,1
53294,1,"811,53",1,1,Urban,1,Multichannel,No Offer,0
53295,6,"29,99",0,1,Surburban,0,Phone,Discount,0
53296,6,"33,28",1,0,Urban,0,Phone,No Offer,0
53297,4,"98,44",0,1,Surburban,1,Web,No Offer,0
53298,10,"557,73",0,1,Surburban,1,Phone,No Offer,0
53299,1,"388,57",1,0,Surburban,0,Web,Buy One Get One,0
53300,1,"100,53",1,0,Urban,1,Phone,No Offer,0
53301,1,"29,99",0,1,Urban,0,Phone,Discount,0
53302,10,"29,99",1,0,Surburban,1,Web,No Offer,0
53303,3,"29,99",1,0,Surburban,0,Web,Buy One Get One,0
53304,6,"305,95",0,1,Rural,1,Web,Buy One Get One,0
53305,11,"296,46",0,1,Rural,0,Multichannel,No Offer,1
53306,8,"352,61",0,1,Urban,0,Phone,Discount,0
53307,4,"966,12",1,1,Surburban,1,Multichannel,No Offer,0
53308,3,"337,93",1,0,Surburban,0,Web,Discount,0
53309,4,"335,15",0,1,Surburban,1,Phone,Discount,0
53310,12,"90,61",0,1,Surburban,0,Phone,Discount,1
53311,11,"97,41",0,1,Surburban,1,Web,Buy One Get One,0
53312,1,"173,89",1,0,Urban,0,Phone,Buy One Get One,0
53313,1,"226,31",1,0,Surburban,0,Phone,No Offer,0
53314,9,"148,41",1,0,Rural,0,Phone,Buy One Get One,0
